ACCOUNT_NAME,CAMPAIGN_NAME,ADGROUP_NAME,AD_NAME,DEVICE,ACCOUNT_ID,CAMPAIGN_ID,ADGROUP_ID,AD_ID,DAY,TRACKING_URL,IMPS,CLICKS,COST,CONVERSIONS,CONV_VALUE
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-11-20,--,23.0,1.0,191.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-11-21,--,16.0,1.0,112.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-11-22,--,26.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-11-23,--,13.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-11-24,--,9.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-11-25,--,3.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-11-28,--,2.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-11-29,--,1.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-11-30,--,5.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-12-01,--,8.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-12-02,--,8.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-12-03,--,2.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-12-04,--,5.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-12-05,--,7.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-12-06,--,7.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-12-07,--,4.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-12-08,--,2.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-12-09,--,2.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-12-10,--,2.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-12-11,--,4.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-12-12,--,2.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-12-13,--,2.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-12-14,--,2.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-12-15,--,3.0,1.0,220.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-12-16,--,1.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-12-17,--,3.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-12-18,--,2.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-12-19,--,7.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-12-20,--,10.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-12-21,--,4.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-12-22,--,5.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-12-23,--,12.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-12-24,--,3.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-12-25,--,2.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-12-26,--,6.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2019-12-27,--,13.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-01-06,--,11.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-01-07,--,4.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-01-08,--,4.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-01-09,--,6.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-01-10,--,8.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-01-11,--,14.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-01-12,--,13.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-01-13,--,16.0,1.0,268.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-01-14,--,11.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-01-15,--,5.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-01-16,--,5.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-01-17,--,5.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-01-18,--,12.0,2.0,196.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-01-19,--,6.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-01-20,--,4.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-01-21,--,16.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-01-22,--,8.0,1.0,101.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-01-23,--,7.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-01-24,--,2.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-01-25,--,15.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-01-26,--,19.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-01-27,--,7.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-01-28,--,16.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-01-29,--,16.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-01-30,--,16.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-01-31,--,6.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-02-01,--,21.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-02-02,--,17.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-02-03,--,9.0,1.0,268.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-02-04,--,11.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-02-05,--,5.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-02-06,--,13.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-02-07,--,18.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-02-08,--,6.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-02-09,--,15.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-02-10,--,15.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-02-11,--,7.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047531,2020-02-12,--,10.0,0.0,0.0,0.0,0.0
.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047530,2020-02-25,--,51.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047530,2020-02-26,--,36.0,1.0,73.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047530,2020-02-27,--,48.0,5.0,587.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047530,2020-02-28,--,54.0,1.0,268.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047530,2020-02-29,--,71.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047530,2020-03-01,--,83.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047530,2020-03-02,--,71.0,1.0,84.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047530,2020-03-03,--,54.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047530,2020-03-04,--,52.0,1.0,24.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047530,2020-03-05,--,57.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047530,2020-03-06,--,74.0,1.0,239.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047530,2020-03-07,--,75.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047530,2020-03-08,--,103.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047530,2020-03-09,--,61.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047530,2020-03-10,--,57.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047530,2020-03-11,--,106.0,2.0,359.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047530,2020-03-12,--,101.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047530,2020-03-13,--,88.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047530,2020-03-14,--,157.0,3.0,294.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047530,2020-03-15,--,216.0,1.0,191.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047530,2020-03-16,--,126.0,1.0,70.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047530,2020-03-17,--,130.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-01-22,--,225.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-01-23,--,234.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-01-24,--,230.0,1.0,479.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-01-25,--,291.0,3.0,521.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-01-26,--,279.0,6.0,690.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-01-27,--,230.0,1.0,261.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-01-28,--,189.0,2.0,165.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-01-29,--,201.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-01-30,--,215.0,1.0,236.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-01-31,--,237.0,1.0,174.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-02-01,--,257.0,3.0,377.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-02-02,--,313.0,4.0,485.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-02-03,--,242.0,1.0,73.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-02-04,--,247.0,1.0,87.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-02-05,--,256.0,2.0,303.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-02-06,--,333.0,3.0,513.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-02-07,--,262.0,2.0,255.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-02-08,--,325.0,5.0,983.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-02-09,--,352.0,3.0,670.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-02-10,--,242.0,1.0,144.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-02-11,--,311.0,3.0,280.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-02-12,--,256.0,3.0,524.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-02-13,--,228.0,1.0,211.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-02-14,--,205.0,5.0,875.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-02-15,--,317.0,5.0,765.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-02-16,--,409.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-02-17,--,246.0,1.0,217.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-02-18,--,260.0,2.0,101.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-02-19,--,430.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-02-20,--,404.0,2.0,184.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-02-21,--,374.0,4.0,899.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-02-22,--,616.0,2.0,257.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-02-23,--,485.0,4.0,708.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-02-24,--,372.0,3.0,883.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-02-25,--,226.0,1.0,87.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-02-26,--,196.0,1.0,40.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-02-27,--,198.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-02-28,--,156.0,1.0,229.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-02-29,--,210.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-03-01,--,225.0,2.0,541.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-03-02,--,166.0,3.0,658.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-03-03,--,177.0,2.0,135.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-03-04,--,205.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-03-05,--,151.0,2.0,226.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-03-06,--,206.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-03-07,--,162.0,2.0,344.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-03-08,--,150.0,2.0,362.0,0.0,0.0
